categoria,nome,codigo,preco,estoque,promocao,imagem_url,descricao
Spot,Spot Quadrado 7W BQ (preto),19664,2.8,1,0,imgs/products/prod_292.jpg,
Spot,Spot Redondo 7W BF (preto),19661,2.8,0,0,imgs/products/prod_293.jpg,
Spot,Spot Redondo 7W BQ (preto),19662,2.8,0,0,imgs/products/prod_294.jpg,
Spot Embutir Piso,Spot LED Embutir 1 Facho,19566,9.0,1,0,imgs/products/prod_295.jpg,
Spot Embutir Piso,Spot LED Embutir 2 Fachos,19567,10.0,1,0,imgs/products/prod_296.jpg,
Spot Embutir Piso,Spot LED Embutir 3 Fachos,19568,11.0,1,0,imgs/products/prod_297.jpg,
Spot Embutir Piso,Spot LED Embutir 4 Fachos,DMD-MGT-4T-P,12.0,1,0,,
Spot Embutir Piso,Spot LED Embutir 1 Facho,19570,9.0,1,0,imgs/products/prod_299.jpg,
Spot Embutir Piso,Spot LED Embutir 2 Fachos,19571,10.0,1,0,imgs/products/prod_300.jpg,
Spot Embutir Piso,Spot LED Embutir 3 Fachos,19572,11.0,1,0,imgs/products/prod_301.jpg,
Spot Embutir Piso,Spot LED Embutir 4 Fachos,DMD-MGT-4T-B,12.0,1,0,,
Trilho,Trilho 7W Preto/Branco Slim,19400-19405,5.0,1,0,imgs/products/prod_303.jpg,
Trilho,Trilho 10W Preto/Branco Slim,19406-19411,6.0,1,0,imgs/products/prod_304.jpg,
Trilho,Trilho 15W Preto/Branco Slim,19412-19417,7.0,1,0,imgs/products/prod_305.jpg,
Trilho,Trilho 20W Preto/Branco Slim,19418-19423,8.0,1,0,imgs/products/prod_306.jpg,
Trilho,Trilho 30W Preto/Branco Slim,19424-19429,9.0,1,0,imgs/products/prod_307.jpg,
Trilho,Spot de Trilho 7W Preto,GDD-7W BN-P,8.0,0,0,,
Trilho,Spot de Trilho 7W Branco,19229/GDD-7W BQ-B,7.0,1,0,imgs/products/prod_309.jpg,
Trilho,Spot Trilho 10W Preto,19230/GDD-10W BF-P,8.0,1,0,imgs/products/prod_310.jpg,
Trilho,Spot de Trilho 10W Branco,19232/GDD-10W BF-B,8.0,1,0,imgs/products/prod_311.jpg,
Trilho,Spot de Trilho 15W Preto,GDD-15W BF-P,9.0,1,0,,
Trilho,Spot de Trilho 15W Preto,GDD-15W BN-P,9.0,0,0,,
Trilho,Spot de Trilho 15W Branco,19237/GDD-15W BQ-B,9.0,1,0,imgs/products/prod_314.jpg,
Trilho,Spot de Trilho 15W Branco,19236/GDD-15W BF-B,9.0,1,0,imgs/products/prod_315.jpg,
Trilho,Spot de Trilho 20W Preto,19239/GDD-20W BQ-P,13.0,1,0,imgs/products/prod_316.jpg,
Trilho,Spot de Trilho 20W Branco,19241/GDD-20WBQ-B,13.0,0,0,imgs/products/prod_317.jpg,
Trilho,Spot de Trilho 20W Branco,19240/GDD-20W BF-B,13.0,0,0,imgs/products/prod_318.jpg,
Trilho,Spot de Trilho 30W Branco,19244/GDD-30W BF-B,14.0,1,0,imgs/products/prod_319.jpg,
Trilho,Emenda Reta Preto,EMD-P,2.0,0,0,,
Trilho,Emenda T Preto,EMD-T-P,3.0,1,0,,
Trilho,Emenda T Branco,EMD-T-B,3.0,1,0,,
Trilho,Emenda X Preto,EMD-X-P,4.0,1,0,,
Trilho,Emenda X Branco,EMD-X-B,4.0,1,0,,
Trilho,Trilho 2M Preto,GDT-2M-P,12.0,0,0,,
Trilho,Trilho 1M Preto,19543,5.5,0,0,imgs/products/prod_326.jpg,
Trilho,Trilho 1M Branco,19544,5.5,0,0,imgs/products/prod_327.jpg,
Trilho,Relé,19575,10.0,1,0,imgs/products/prod_328.jpg,
Trilho,Relé,19101,11.0,1,0,imgs/products/prod_329.jpg,
Trilho,Controle para App,YE2228,3.0,1,1,imgs/products/prod_330.jpg,
Fita LED,Fita COB 320D 12V 5M BQ,19605,13.0,1,0,imgs/products/prod_331.jpg,
Fita LED,Fita COB 320D 12V 5M BF,19606,13.0,1,0,imgs/products/prod_332.jpg,
Fita LED,Fita COB 320D 12V 5M BN,19607,13.0,1,0,imgs/products/prod_333.jpg,
Fita LED,Fita COB 320D 12V 10M BQ,19608,25.0,1,0,imgs/products/prod_334.jpg,
Fita LED,Fita COB 320D 12V 10M BF,19609,25.0,1,0,imgs/products/prod_335.jpg,
Fita LED,Fita COB 320D 12V 10M BN,19610,25.0,1,0,imgs/products/prod_336.jpg,
Fita LED,Fita COB 320D 110V 10M BQ,19695,38.0,0,0,imgs/products/prod_337.jpg,
Fita LED,Fita COB 320D 110V 10M BF,19696,38.0,0,0,imgs/products/prod_338.jpg,
Fita LED,Fita COB 320D 110V 10M BN,19697,38.0,0,0,imgs/products/prod_339.jpg,
Fita LED,Neon Flex (várias cores),NEON-50,12.0,1,0,,
Fita LED,Fita 2811-60D-IP65,2811-60D-IP65,32.0,1,1,imgs/products/prod_341.jpg,
Fita LED,Fita 2811-60D-IP20 preto,19604,35.0,1,0,imgs/products/prod_342.jpg,
Fita LED,Fita 3528-240D-BF-127V (duplo),3528-240D-BF-127V,32.0,1,0,imgs/products/prod_343.jpg,
Fita LED,Fita 3528-240D-BN-127V (duplo),3528-240D-BN-127V,32.0,1,0,imgs/products/prod_344.jpg,
Fita LED,Fita 3528-240D-BQ-127V,19598,32.0,1,0,imgs/products/prod_345.jpg,
Fita LED,Fita 3528-240D-BF-127V,19599,32.0,1,0,imgs/products/prod_346.jpg,
Fita LED,Fita 3528-240D-BN-127V,19600,32.0,1,0,imgs/products/prod_347.jpg,
Fita LED,Fita 3528-240D-BQ-220V,19601,32.0,1,0,imgs/products/prod_348.jpg,
Fita LED,Fita 3528-240D-BF-220V,19602,32.0,1,0,imgs/products/prod_349.jpg,
Fita LED,Fita 3528-240D-BN-220V,19603,32.0,1,0,imgs/products/prod_350.jpg,
Fita LED,Fita 3528-192D-BQ-220V,3528-192D-BQ-220V,29.0,1,1,imgs/products/prod_351.jpg,
Fita LED,Fita 3528-192D-BF-220V,3528-192D-BF-220V,29.0,1,1,imgs/products/prod_352.jpg,
Fita LED,Fita 3528-192D-BF-127V,3528-192D-BF-127V,29.0,1,1,imgs/products/prod_353.jpg,
Fita LED,Fita 3528-192D-BQ-127V,3528-192D-BQ-127V,29.0,1,1,imgs/products/prod_354.jpg,
Fita LED,Fita 3528-192D-BN-127V,3528-192D-BN-127V,29.0,1,1,imgs/products/prod_355.jpg,
Fita LED,Fita 3528-120D BQ-127V,19592,20.0,0,0,imgs/products/prod_356.jpg,
Fita LED,Fita 3528-120D BN-127V,19594,20.0,1,0,imgs/products/prod_357.jpg,
Fita LED,Fita 3528-120D BF-127V,19593,20.0,1,0,imgs/products/prod_358.jpg,
Fita LED,Fita 3528-120D BQ-220V,19595,20.0,0,0,imgs/products/prod_359.jpg,
Fita LED,Fita 3528-120D BN-220V,19597,20.0,1,0,imgs/products/prod_360.jpg,
Fita LED,Fita 3528-120D BF-220V,19596,20.0,1,0,imgs/products/prod_361.jpg,
Fita LED,Fio de Fada Prata 100M/1000LED BQ,19670,65.0,1,0,imgs/products/prod_362.jpg,
Fita LED,Fio de Fada Prata 100M/1000LED RGB,19671,65.0,1,0,imgs/products/prod_363.jpg,
Fita LED,Fio de Fada Verde 100M/1000LED BQ,19672,65.0,1,0,imgs/products/prod_364.jpg,
Fita LED,Fio de Fada Verde 100M/1000LED RGB,19673,65.0,1,0,imgs/products/prod_365.jpg,
Fita LED,Fio de Fada Prata 200M/1000LED BQ,19674,95.0,1,0,imgs/products/prod_366.jpg,
Fita LED,Fio de Fada Prata 200M/1000LED RGB,19675,95.0,1,0,imgs/products/prod_367.jpg,
Perfil Alumínio,Perfil Embutir 1212 (rolo),GJAZ-1212,650.0,1,1,imgs/products/prod_368.jpg,
Perfil Alumínio,Perfil Embutir 3020 (rolo),GJAZ-3020,590.0,1,1,imgs/products/prod_369.jpg,
Perfil Alumínio,Perfil Sobrepor 2020 (rolo),GJMZ-2020,750.0,1,1,imgs/products/prod_370.jpg,
Perfil Alumínio,Perfil Sobrepor 1212 (rolo),GJMZ-1212,750.0,1,1,imgs/products/prod_371.jpg,
Perfil Alumínio,Perfil Sobrepor 3020 (rolo),GJMZ-3020,690.0,1,1,imgs/products/prod_372.jpg,
Perfil Alumínio,Perfil Sobrepor 1010 (rolo),GJMZ-1010,590.0,1,1,imgs/products/prod_373.jpg,
Perfil Alumínio,Perfil Embutir 2020 (rolo),GJAZ-2020,790.0,1,1,imgs/products/prod_374.jpg,
Perfil Alumínio,Perfil 1707 Embutir 2M Preto,19430,7.0,0,0,imgs/products/prod_375.jpg,
Perfil Alumínio,Perfil 1707 Embutir 2M Branco,19431,7.0,0,0,imgs/products/prod_376.jpg,
Perfil Alumínio,Perfil 1707 Sobrepor 2M Preto,19432,7.0,0,0,imgs/products/prod_377.jpg,
Perfil Alumínio,Perfil 1707 Sobrepor 2M Branco,19433,7.0,0,0,imgs/products/prod_378.jpg,
Perfil Alumínio,Perfil 1616 2M Preto,19580,9.0,0,0,imgs/products/prod_379.jpg,
Perfil Alumínio,Perfil 1616 2M Branco,19581,9.0,0,0,imgs/products/prod_380.jpg,
Perfil Alumínio,Perfil 3010 Embutir 2M Preto,19576,15.0,0,0,imgs/products/prod_381.jpg,
Perfil Alumínio,Perfil 3010 Embutir 2M Branco,19577,15.0,0,0,imgs/products/prod_382.jpg,
Perfil Alumínio,Perfil 3010 Sobrepor 2M Preto,19578,15.0,0,0,imgs/products/prod_383.jpg,
Perfil Alumínio,Perfil 3010 Sobrepor 2M Branco,19579,15.0,0,0,imgs/products/prod_384.jpg,
Perfil Alumínio,Perfil 1714 Sobrepor 2M Preto,19518,11.0,0,0,imgs/products/prod_385.jpg,
Perfil Alumínio,Perfil 1714 Sobrepor 2M Branco,19519,11.0,0,0,imgs/products/prod_386.jpg,
Perfil Alumínio,Perfil 1714 Embutir 2M Preto,19516,11.0,0,0,imgs/products/prod_387.jpg,
Perfil Alumínio,Perfil 1714 Embutir 2M Branco,19517,11.0,0,0,imgs/products/prod_388.jpg,
Perfil Alumínio,Perfil 3020 Sobrepor 2M Preto,19514,16.0,0,0,imgs/products/prod_389.jpg,
Perfil Alumínio,Perfil 3020 Sobrepor 2M Branco,19515,16.0,0,0,imgs/products/prod_390.jpg,
Perfil Alumínio,Perfil 3020 Embutir 2M Preto,19512,16.0,0,0,imgs/products/prod_391.jpg,
Perfil Alumínio,Perfil 3020 Embutir 2M Branco,19513,16.0,0,0,imgs/products/prod_392.jpg,
Espeto/Balizador,Esperto Solar BQ,19560,15.0,0,0,imgs/products/prod_393.jpg,
Espeto/Balizador,Esperto Solar Verde,19691,15.0,0,0,imgs/products/prod_394.jpg,
Espeto/Balizador,Esperto Solar BQ (duplo),19561,25.0,1,0,,
Espeto/Balizador,Esperto Solar Verde (duplo),19692,25.0,1,0,imgs/products/prod_396.jpg,
Espeto/Balizador,Esperto 7W BQ,19334,4.5,1,0,,
Espeto/Balizador,Esperto 7W Verde,19333,4.5,1,0,imgs/products/prod_398.jpg,
Espeto/Balizador,Esperto 7W BQ,19205,5.5,1,0,imgs/products/prod_399.jpg,
Espeto/Balizador,Esperto 7W Verde,19206,5.5,1,0,imgs/products/prod_400.jpg,
Espeto/Balizador,Esperto 7W BF,19505,5.5,1,0,imgs/products/prod_401.jpg,
Espeto/Balizador,Esperto 7W Rosa,19308,5.5,1,0,imgs/products/prod_402.jpg,
Espeto/Balizador,Esperto 7W Azul,19307,5.5,0,0,imgs/products/prod_403.jpg,
Espeto/Balizador,Esperto 7W Vermelho,19306,5.5,1,0,imgs/products/prod_404.jpg,
Espeto/Balizador,Esperto 7W BQ,10133,6.0,1,0,imgs/products/prod_405.jpg,
Espeto/Balizador,Esperto 7W Verde,10132,6.0,1,0,imgs/products/prod_406.jpg,
Espeto/Balizador,Esperto 7W Rosa,18002,6.0,1,0,imgs/products/prod_407.jpg,
Espeto/Balizador,Esperto 7W BF,10131,6.0,1,0,imgs/products/prod_408.jpg,
Espeto/Balizador,Esperto 7W Vermelho,18003,6.0,1,0,imgs/products/prod_409.jpg,
Espeto/Balizador,Esperto 7W Verde,19309,6.0,1,0,imgs/products/prod_410.jpg,
Espeto/Balizador,Esperto 7W BQ,19310,6.0,1,0,imgs/products/prod_411.jpg,
Espeto/Balizador,Esperto 9W BF,1103,7.0,1,1,imgs/products/prod_412.jpg,
Espeto/Balizador,Balizador 1W Verde,17719,15.0,1,0,imgs/products/prod_413.jpg,
Espeto/Balizador,Balizador 3W BQ,10005,18.0,1,0,imgs/products/prod_414.jpg,
Espeto/Balizador,Balizador 3W Verde,10004,18.0,1,0,,
Espeto/Balizador,Balizador 3W BF,10006,18.0,1,0,imgs/products/prod_416.jpg,
Espeto/Balizador,Balizador 5W Verde,17723/10008,23.0,1,0,imgs/products/prod_417.jpg,
Espeto/Balizador,Balizador 7W Verde,LP10010,33.0,1,0,imgs/products/prod_418.jpg,
Espeto/Balizador,Balizador 7W BF,BRISA10010,33.0,1,0,imgs/products/prod_419.jpg,
Espeto/Balizador,Balizador 12W BQ,10011,60.0,1,0,,
Espeto/Balizador,Balizador 12W Verde,17727-10012,60.0,1,0,imgs/products/prod_421.jpg,
Espeto/Balizador,Balizador Mini 1W Verde,DMD-1W-VD,8.0,1,0,,
Espeto/Balizador,Balizador Mini 3W BQ,19562,8.0,1,0,imgs/products/prod_423.jpg,
Espeto/Balizador,Balizador Mini 5W BQ,19563,10.0,1,0,imgs/products/prod_424.jpg,
Espeto/Balizador,Balizador Mini 7W BQ,19564,13.0,1,0,imgs/products/prod_425.jpg,
Espeto/Balizador,Balizador Mini 7W Verde,DMD-7W-VD,18.0,1,0,,
Espeto/Balizador,Balizador Mini 12W BQ,19565,18.0,1,0,imgs/products/prod_427.jpg,
Bulbo,Bulbo 80W,19379/19551,25.0,1,0,imgs/products/prod_428.jpg,
Bulbo,Bulbo 100W,19299/19552,35.0,1,0,imgs/products/prod_429.jpg,
Bulbo,Bulbo 150W,19300/19553,45.0,1,0,imgs/products/prod_430.jpg,
Bulbo,Bulbo 200W,19301/19554,55.0,1,0,imgs/products/prod_431.jpg,
Bulbo,Bulbo RGB 30W,19271,15.0,1,0,imgs/products/prod_432.jpg,
Bulbo,Bulbo RGB 40W,19272,20.0,1,0,imgs/products/prod_433.jpg,
Bulbo,Bulbo RGB 60W,19273,25.0,1,0,imgs/products/prod_434.jpg,
Diversos,Luzes de Abóboras,19451,18.0,1,0,imgs/products/prod_435.jpg,
Diversos,Carregador Lâmpada Menor Potência,DC-3821,22.0,1,0,imgs/products/prod_436.jpg,
Diversos,Carregador Lâmpada Menor Potência,DC-3826,23.0,1,0,imgs/products/prod_437.jpg,
Diversos,Luzes de Abóboras 60W,Y-3860,32.0,1,0,imgs/products/prod_438.jpg,
Diversos,Carregador Menor Potência,XK-8030,18.0,1,0,imgs/products/prod_439.jpg,
Diversos,Carregador Alta Potência,XK-6300,38.0,1,0,imgs/products/prod_440.jpg,
Diversos,Carregador Alta Potência,XK-6500,38.0,1,0,imgs/products/prod_441.jpg,
Diversos,Carregador Alta Potência,XK-6280,30.0,1,0,imgs/products/prod_442.jpg,
Diversos,Luz de Emergência 200W,19527,28.0,1,0,imgs/products/prod_443.jpg,
Diversos,Luz de Emergência 300W,19528,35.0,1,0,imgs/products/prod_444.jpg,
Diversos,Luz de Emergência 400W,19529,43.0,1,0,,
Diversos,Suporte 2.1M Preto,SUP-2.1M,23.0,1,0,,
Diversos,Cordão Solar 7M 10 Cabeças,19506,62.0,1,0,imgs/products/prod_447.jpg,
Diversos,Cordão Solar 7M 15 Cabeças,19530,82.0,1,0,imgs/products/prod_448.jpg,
Diversos,Cordão Europeu 7M 10 Cabeças,19458,16.0,1,0,imgs/products/prod_449.jpg,
Diversos,Cordão Europeu 10M 10 Cabeças,19459,20.0,1,0,imgs/products/prod_450.jpg,
Diversos,Cordão Europeu 10M 15 Cabeças,19460,25.0,1,0,imgs/products/prod_451.jpg,
Fonte,Fonte 50A 12V,LP-50A,40.0,0,0,,
Fonte,Fonte 3A 12V,19582,4.5,1,0,imgs/products/prod_453.jpg,
Fonte,Fonte 2A 12V,19531,4.0,1,0,imgs/products/prod_454.jpg,
Fonte,Fonte Slim 12V-5A,19520,7.5,1,0,imgs/products/prod_455.jpg,
Fonte,Fonte Slim 12V-10A,19521,11.0,0,0,imgs/products/prod_456.jpg,
Fonte,Fonte Chaveada 12V-5A,HJG-12V-5A,9.0,1,1,,
Fonte,Fonte Chaveada 12V-10A,HJG-12V-10A,11.0,0,1,,
Fonte,Fonte Chaveada 12V-15A,HJG-12V-15A,11.0,1,1,,
Fonte,Fonte Chaveada 12V-20A,HJG-13V-20A,19.0,1,1,,
Fonte,Fonte Chaveada 12V-30A,HJG-12V-30A,22.0,1,1,,
Diversos,Spot Piscina 18W RGB,WL-001,62.0,1,1,imgs/products/prod_462.jpg,
Diversos,Spot Piscina RGB 18W,WL-002,68.0,1,1,imgs/products/prod_463.jpg,
Arandela,Arandela 6W Preto,DB-SY6W-P,20.0,1,0,,
Arandela,Arandela 6W Branco,BD-SY6W-B,20.0,1,0,,
Arandela,Arandela 12W Preto,19532,10.0,1,0,imgs/products/prod_466.jpg,
Arandela,Arandela 18W Preto,19533,13.0,1,0,imgs/products/prod_467.jpg,
Arandela,Arandela Solar Preto/Branco,TYBD-01P-BQ,9.0,1,0,,
Arandela,Arandela Solar Preto,TYBD-01P-BF,9.0,1,0,,
Diversos,Lâmpada Mata Mosquito,19652,55.0,1,0,imgs/products/prod_470.jpg,
Diversos,Lâmpada Mata Mosquito,19651,45.0,1,0,imgs/products/prod_471.jpg,
Diversos,Lâmpada Mata Mosquito,01926,15.0,1,0,imgs/products/prod_472.jpg,
Diversos,Globo Musical,0851-Q,27.0,1,1,imgs/products/prod_473.jpg,
Lâmpada,Lâmpada G45 3W (cores),19454-19457,2.0,1,0,imgs/products/prod_474.jpg,
Lâmpada,Lâmpada 45W,19252,17.0,1,1,imgs/products/prod_475.jpg,
Lâmpada,Lâmpada 60W,19253,22.0,1,1,imgs/products/prod_476.jpg,
Lâmpada,Lâmpada Musical RGB,0863,32.0,1,1,imgs/products/prod_477.jpg,
Diversos,Musical de Natal,17746,32.0,1,1,imgs/products/prod_478.jpg,
Diversos,Soquete c/ Sensor,10051,9.5,0,0,imgs/products/prod_479.jpg,
Diversos,Soquete c/ Sensor,19690,8.0,1,0,imgs/products/prod_480.jpg,
Diversos,Soquete c/ Sensor,19507,8.5,0,0,imgs/products/prod_481.jpg,
Lâmpada,Lâmpada Luz Roxa 40W 110V,10050,16.0,1,0,imgs/products/prod_482.jpg,
Lâmpada,Lâmpada Luz Roxa 40W 220V,19274,16.0,1,0,imgs/products/prod_483.jpg,
Componentes,Driver SMD 50W,DRV-SMD-50,9.0,0,0,,
Componentes,Driver SMD 100W,DRV-SMD-100,17.0,0,0,imgs/products/prod_485.jpg,
Componentes,Driver SMD 150W,DRV-SMD-150,25.0,0,0,imgs/products/prod_486.jpg,
Componentes,Driver SMD 200W,DRV-SMD-200,31.0,0,0,imgs/products/prod_487.jpg,
Componentes,Chip SMD 50W,CHIP-SMD-50,8.0,1,0,,
Componentes,Chip SMD 100W,CHIP-SMD-100,11.0,0,0,imgs/products/prod_489.jpg,
Componentes,Chip SMD 150W,CHIP-SMD-150,17.0,1,0,imgs/products/prod_490.jpg,
Componentes,Chip SMD 200W,CHIP-SMD-200,23.0,1,0,imgs/products/prod_491.jpg,
Componentes,Acrílico SMD 50W,ACR-SMD-50,5.0,1,0,,
Componentes,Acrílico SMD 100W,ACR-SMD-100,7.0,0,0,imgs/products/prod_493.jpg,
Componentes,Acrílico SMD 150W,ACR-SMD-150,9.0,0,0,imgs/products/prod_494.jpg,
Componentes,Acrílico SMD 200W,ACR-SMD-200,14.0,1,0,imgs/products/prod_495.jpg,
Componentes,Chip COB 50W,CHIP-COB-50,3.0,1,0,,
Diversos,Ventilador Pássaro,1001,2.0,1,0,imgs/products/prod_497.jpg,
Diversos,Ventilador Mini Ar,2036,27.0,1,1,imgs/products/prod_498.jpg,
Diversos,Ventilador Aquecedor,2034,19.0,1,1,imgs/products/prod_499.jpg,
Diversos,Ventilador Circular,801,27.0,1,1,,
Diversos,Ventilador Bolso (kit),2029,14.0,1,1,imgs/products/prod_501.jpg,
Diversos,Ventilador de Mesa,2028,29.0,1,1,imgs/products/prod_502.jpg,
Diversos,Ventilador Umidificador,2038,19.0,1,1,imgs/products/prod_503.jpg,
Diversos,Ventilador USB Hélice,2037,52.0,1,1,imgs/products/prod_504.jpg,
Diversos,Ventilador LED USB,2035,62.0,1,1,imgs/products/prod_505.jpg,
